Artikel	Lager	Bolag	Namn	Värde
2004697264141	404	GG	DG	false
2004697264141	404	GG	IMG	https://v.imgi.no/ac5bc967-3602-42bc-be98-cab57a1bd390.jpg
2004697264141	404	GG	IntroDate	2026-01-01
2004697264141	404	GG	KIT	N
2004697264141	404	GG	LC	Active
2004697264141	404	GG	SalesPrice	2039.00
2004697264141	404	GG	SPG	Dirkund
2004697264141	404	GG	ST	false
2004697264141	404	GG	SupplierItemId	GTG27738-10
2004698256165	404	GG	CategoryDesc	T3
2004698256165	404	GG	DG	false
2004698256165	404	GG	IMG	https://v.imgi.no/0915974b-a5b7-4f64-a411-19d2333561d8.jpg
2004698256165	404	GG	IntroDate	2026-01-01
2004698256165	404	GG	KIT	N
2004698256165	404	GG	LC	Active
2004698256165	404	GG	SalesPrice	439.00
2004698256165	404	GG	SPG	Dirkund
2004698256165	404	GG	ST	false
2004698256165	404	GG	SupplierItemId	GTG28365
2004698260165	404	GG	CategoryDesc	T3
2004698260165	404	GG	DG	false
2004698260165	404	GG	IMG	https://v.imgi.no/0915974b-a5b7-4f64-a411-19d2333561d8.jpg
2004698260165	404	GG	IntroDate	2026-01-01
2004698260165	404	GG	KIT	N
2004698260165	404	GG	LC	Active
2004698260165	404	GG	SalesPrice	1579.00
2004698260165	404	GG	SPG	Dirkund
2004698260165	404	GG	ST	false
2004698260165	404	GG	SupplierItemId	GTG28365-5
2004698264165	404	GG	CategoryDesc	T3
2004698264165	404	GG	DG	false
2004698264165	404	GG	IMG	https://v.imgi.no/3ae1194f-e085-46da-924b-df32bc4488b8.jpg
2004698264165	404	GG	IntroDate	2026-01-01
2004698264165	404	GG	KIT	N
2004698264165	404	GG	LC	Active
2004698264165	404	GG	SalesPrice	2899.00
2004698264165	404	GG	SPG	Dirkund
2004698264165	404	GG	ST	false
2004698264165	404	GG	SupplierItemId	GTG28365-10
2004699256145	404	GG	CategoryDesc	T3
2004699256145	404	GG	DG	false
2004699256145	404	GG	IMG	https://v.imgi.no/f91826f1-24fe-439b-b0c3-e0b38b6ef56d.jpg
2004699256145	404	GG	IntroDate	2026-01-01
2004699256145	404	GG	KIT	N
2004699256145	404	GG	LC	Active
2004699256145	404	GG	SalesPrice	369.00
2004699256145	404	GG	SPG	Dirkund
2004699256145	404	GG	ST	false
2004699256145	404	GG	SupplierItemId	GTG27778
2004699260145	404	GG	CategoryDesc	T3
2004699260145	404	GG	DG	false
2004699260145	404	GG	IMG	https://v.imgi.no/f91826f1-24fe-439b-b0c3-e0b38b6ef56d.jpg
2004699260145	404	GG	IntroDate	2026-01-01
2004699260145	404	GG	KIT	N
2004699260145	404	GG	LC	Active
2004699260145	404	GG	SalesPrice	1269.00
2004699260145	404	GG	SPG	Dirkund
2004699260145	404	GG	ST	false
2004699260145	404	GG	SupplierItemId	GTG27778-5
2004699264145	404	GG	CategoryDesc	T3
2004699264145	404	GG	DG	false
2004699264145	404	GG	IMG	https://v.imgi.no/f91826f1-24fe-439b-b0c3-e0b38b6ef56d.jpg
2004699264145	404	GG	IntroDate	2026-01-01
2004699264145	404	GG	KIT	N
2004699264145	404	GG	LC	Active
2004699264145	404	GG	SalesPrice	2039.00
2004699264145	404	GG	SPG	Dirkund
2004699264145	404	GG	ST	false
2004699264145	404	GG	SupplierItemId	GTG27778-10
2004700256140	404	GG	CategoryDesc	T3
2004700256140	404	GG	DG	false
2004700256140	404	GG	IMG	https://v.imgi.no/0cc079f1-2ec5-4aa7-b860-0ae045aa5acc.jpg
2004700256140	404	GG	IntroDate	2026-01-01
2004700256140	404	GG	KIT	N
2004700256140	404	GG	LC	Active
2004700256140	404	GG	SalesPrice	329.00
2004700256140	404	GG	SPG	Dirkund
2004700256140	404	GG	ST	false
2004700256140	404	GG	SupplierItemId	GTG28075
2004700260140	404	GG	CategoryDesc	T3
2004700260140	404	GG	DG	false
2004700260140	404	GG	IMG	https://v.imgi.no/0cc079f1-2ec5-4aa7-b860-0ae045aa5acc.jpg
2004700260140	404	GG	IntroDate	2026-01-01
2004700260140	404	GG	KIT	N
2004700260140	404	GG	LC	Active
2004700260140	404	GG	SalesPrice	1059.00
2004700260140	404	GG	SPG	Dirkund
2004700260140	404	GG	ST	false
2004700260140	404	GG	SupplierItemId	GTG28075-5
2004700264140	404	GG	CategoryDesc	T3
2004700264140	404	GG	DG	false
2004700264140	404	GG	IMG	https://v.imgi.no/0cc079f1-2ec5-4aa7-b860-0ae045aa5acc.jpg
2004700264140	404	GG	IntroDate	2026-01-01
2004700264140	404	GG	KIT	N
2004700264140	404	GG	LC	Active
2004700264140	404	GG	SalesPrice	1699.00
2004700264140	404	GG	SPG	Dirkund
2004700264140	404	GG	ST	false
2004700264140	404	GG	SupplierItemId	GTG28075-10
2004701256165	404	GG	CategoryDesc	T3
2004701256165	404	GG	DG	false
2004701256165	404	GG	IMG	https://v.imgi.no/e9239308-f60b-45d9-9a05-58bf5b32f427.jpg
2004701256165	404	GG	IntroDate	2026-01-01
2004701256165	404	GG	KIT	N
2004701256165	404	GG	LC	Active
2004701256165	404	GG	SalesPrice	339.00
2004701256165	404	GG	SPG	Dirkund
2004701256165	404	GG	ST	false
2004701256165	404	GG	SupplierItemId	GTG28380
2004701260165	404	GG	CategoryDesc	T3
2004701260165	404	GG	DG	false
2004701260165	404	GG	IMG	https://v.imgi.no/e9239308-f60b-45d9-9a05-58bf5b32f427.jpg
2004701260165	404	GG	IntroDate	2026-01-01
2004701260165	404	GG	KIT	N
2004701260165	404	GG	LC	Active
2004701260165	404	GG	SalesPrice	1059.00
2004701260165	404	GG	SPG	Dirkund
2004701260165	404	GG	ST	false
2004701260165	404	GG	SupplierItemId	GTG28380-5
2004701264165	404	GG	CategoryDesc	T3
2004701264165	404	GG	DG	false
2004701264165	404	GG	IMG	https://v.imgi.no/e9239308-f60b-45d9-9a05-58bf5b32f427.jpg
2004701264165	404	GG	IntroDate	2026-01-01
2004701264165	404	GG	KIT	N
2004701264165	404	GG	LC	Active
2004701264165	404	GG	SalesPrice	1709.00
2004701264165	404	GG	SPG	Dirkund
2004701264165	404	GG	ST	false
2004701264165	404	GG	SupplierItemId	GTG28380-10
2004702256130	404	GG	CategoryDesc	T3
2004702256130	404	GG	DG	false
2004702256130	404	GG	IMG	https://v.imgi.no/6e9760ef-81fb-46d7-9f9e-6d1fc193df65.jpg
2004702256130	404	GG	IntroDate	2026-01-01
2004702256130	404	GG	KIT	N
2004702256130	404	GG	LC	Active
2004702256130	404	GG	SalesPrice	389.00
2004702256130	404	GG	SPG	Dirkund
2004702256130	404	GG	ST	false
2004702256130	404	GG	SupplierItemId	GTG27779
2004702260130	404	GG	CategoryDesc	T3
2004702260130	404	GG	DG	false
2004702260130	404	GG	IMG	https://v.imgi.no/6e9760ef-81fb-46d7-9f9e-6d1fc193df65.jpg
2004702260130	404	GG	IntroDate	2026-01-01
2004702260130	404	GG	KIT	N
2004702260130	404	GG	LC	Active
2004702260130	404	GG	SalesPrice	1309.00
2004702260130	404	GG	SPG	Dirkund
2004702260130	404	GG	ST	false
2004702260130	404	GG	SupplierItemId	GTG27779-5
2004702264130	404	GG	CategoryDesc	T3
2004702264130	404	GG	DG	false
2004702264130	404	GG	IMG	https://v.imgi.no/6e9760ef-81fb-46d7-9f9e-6d1fc193df65.jpg
2004702264130	404	GG	IntroDate	2026-01-01
2004702264130	404	GG	KIT	N
2004702264130	404	GG	LC	Active
2004702264130	404	GG	SalesPrice	2109.00
2004702264130	404	GG	SPG	Dirkund
2004702264130	404	GG	ST	false
2004702264130	404	GG	SupplierItemId	GTG27779-10
2004703256140	404	GG	CategoryDesc	T3
2004703256140	404	GG	DG	false
2004703256140	404	GG	IMG	https://v.imgi.no/e63f1f30-c91e-4dd2-aec3-f917f5dc9b8d.jpg
2004703256140	404	GG	IntroDate	2026-01-01
2004703256140	404	GG	KIT	N
2004703256140	404	GG	LC	Active
2004703256140	404	GG	SalesPrice	339.00
2004703256140	404	GG	SPG	Dirkund
2004703256140	404	GG	ST	false
2004703256140	404	GG	SupplierItemId	GTG27813
2004703260140	404	GG	CategoryDesc	T3
2004703260140	404	GG	DG	false
2004703260140	404	GG	IMG	https://v.imgi.no/e63f1f30-c91e-4dd2-aec3-f917f5dc9b8d.jpg
2004703260140	404	GG	IntroDate	2026-01-01
2004703260140	404	GG	KIT	N
2004703260140	404	GG	LC	Active
2004703260140	404	GG	SalesPrice	1059.00
2004703260140	404	GG	SPG	Dirkund
2004703260140	404	GG	ST	false
2004703260140	404	GG	SupplierItemId	GTG27813-5
2004703264140	404	GG	CategoryDesc	T3
2004703264140	404	GG	DG	false
2004703264140	404	GG	IMG	https://v.imgi.no/e63f1f30-c91e-4dd2-aec3-f917f5dc9b8d.jpg
2004703264140	404	GG	IntroDate	2026-01-01
2004703264140	404	GG	KIT	N
2004703264140	404	GG	LC	Active
2004703264140	404	GG	SalesPrice	1709.00
2004703264140	404	GG	SPG	Dirkund
2004703264140	404	GG	ST	false
2004703264140	404	GG	SupplierItemId	GTG27813-10
2004704256165	404	GG	CategoryDesc	T3
2004704256165	404	GG	DG	false
2004704256165	404	GG	IMG	https://v.imgi.no/1ef6f624-f19d-490d-87b5-3ee881580c52.jpg
2004704256165	404	GG	IntroDate	2026-01-01
2004704256165	404	GG	KIT	N
2004704256165	404	GG	LC	Active
2004704256165	404	GG	SalesPrice	439.00
2004704256165	404	GG	SPG	Dirkund
2004704256165	404	GG	ST	false
2004704256165	404	GG	SupplierItemId	GTG28170
2004704260165	404	GG	CategoryDesc	T3
2004704260165	404	GG	DG	false
2004704260165	404	GG	IMG	https://v.imgi.no/1ef6f624-f19d-490d-87b5-3ee881580c52.jpg
2004704260165	404	GG	IntroDate	2026-01-01
2004704260165	404	GG	KIT	N
2004704260165	404	GG	LC	Active
2004704260165	404	GG	SalesPrice	1579.00
2004704260165	404	GG	SPG	Dirkund
2004704260165	404	GG	ST	false
2004704260165	404	GG	SupplierItemId	GTG28170-5
2004704264165	404	GG	CategoryDesc	T3
2004704264165	404	GG	DG	false
2004704264165	404	GG	IMG	https://v.imgi.no/1ef6f624-f19d-490d-87b5-3ee881580c52.jpg
2004704264165	404	GG	IntroDate	2026-01-01
2004704264165	404	GG	KIT	N
2004704264165	404	GG	LC	Active
2004704264165	404	GG	SalesPrice	2899.00
2004704264165	404	GG	SPG	Dirkund
2004704264165	404	GG	ST	false
2004704264165	404	GG	SupplierItemId	GTG28170-10
2004705256120	404	GG	CategoryDesc	T3
2004705256120	404	GG	DG	false
2004705256120	404	GG	IMG	https://v.imgi.no/cd8a786a-2a83-416a-9045-0633c16da2ac.jpg
2004705256120	404	GG	IntroDate	2026-01-01
2004705256120	404	GG	KIT	N
2004705256120	404	GG	LC	Active
2004705256120	404	GG	SalesPrice	339.00
2004705256120	404	GG	SPG	Dirkund
2004705256120	404	GG	ST	false
2004705256120	404	GG	SupplierItemId	GTG28180
2004705260120	404	GG	CategoryDesc	T3
2004705260120	404	GG	DG	false
2004705260120	404	GG	IMG	https://v.imgi.no/cd8a786a-2a83-416a-9045-0633c16da2ac.jpg
2004705260120	404	GG	IntroDate	2026-01-01
2004705260120	404	GG	KIT	N
2004705260120	404	GG	LC	Active
2004705260120	404	GG	SalesPrice	1059.00
2004705260120	404	GG	SPG	Dirkund
2004705260120	404	GG	ST	false
2004705260120	404	GG	SupplierItemId	GTG28180-5
2004705264120	404	GG	CategoryDesc	T3
2004705264120	404	GG	DG	false
2004705264120	404	GG	IMG	https://v.imgi.no/cd8a786a-2a83-416a-9045-0633c16da2ac.jpg
2004705264120	404	GG	IntroDate	2026-01-01
2004705264120	404	GG	KIT	N
2004705264120	404	GG	LC	Active
2004705264120	404	GG	SalesPrice	1709.00
2004705264120	404	GG	SPG	Dirkund
2004705264120	404	GG	ST	false
2004705264120	404	GG	SupplierItemId	GTG28180-10
2004706256140	404	GG	CategoryDesc	T3
2004706256140	404	GG	DG	false
2004706256140	404	GG	IMG	https://v.imgi.no/fe1d967f-bd1c-4940-854d-322d86587e16.jpg
2004706256140	404	GG	IntroDate	2026-01-01
2004706256140	404	GG	KIT	N
2004706256140	404	GG	LC	Active
2004706256140	404	GG	SalesPrice	369.00
2004706256140	404	GG	SPG	Dirkund
2004706256140	404	GG	ST	false
2004706256140	404	GG	SupplierItemId	GTG27899
2004706260140	404	GG	CategoryDesc	T3
2004706260140	404	GG	DG	false
2004706260140	404	GG	IMG	https://v.imgi.no/fe1d967f-bd1c-4940-854d-322d86587e16.jpg
2004706260140	404	GG	IntroDate	2026-01-01
2004706260140	404	GG	KIT	N
2004706260140	404	GG	LC	Active
2004706260140	404	GG	SalesPrice	1269.00
2004706260140	404	GG	SPG	Dirkund
2004706260140	404	GG	ST	false
2004706260140	404	GG	SupplierItemId	GTG27899-5
2004706264140	404	GG	CategoryDesc	T3
2004706264140	404	GG	DG	false
2004706264140	404	GG	IMG	https://v.imgi.no/fe1d967f-bd1c-4940-854d-322d86587e16.jpg
2004706264140	404	GG	IntroDate	2026-01-01
2004706264140	404	GG	KIT	N
2004706264140	404	GG	LC	Active
2004706264140	404	GG	SalesPrice	2109.00
2004706264140	404	GG	SPG	Dirkund
2004706264140	404	GG	ST	false
2004706264140	404	GG	SupplierItemId	GTG27899-10
2004707256165	404	GG	CategoryDesc	T3
2004707256165	404	GG	DG	false
2004707256165	404	GG	IMG	https://v.imgi.no/8dbae10f-a46d-4b1b-b618-659e6fea4455.jpg
2004707256165	404	GG	IntroDate	2026-01-01
2004707256165	404	GG	KIT	N
2004707256165	404	GG	LC	Active
2004707256165	404	GG	SalesPrice	369.00
2004707256165	404	GG	SPG	Dirkund
2004707256165	404	GG	ST	false
2004707256165	404	GG	SupplierItemId	GTG27900
2004707260165	404	GG	CategoryDesc	T3
2004707260165	404	GG	DG	false
2004707260165	404	GG	IMG	https://v.imgi.no/8dbae10f-a46d-4b1b-b618-659e6fea4455.jpg
2004707260165	404	GG	IntroDate	2026-01-01
2004707260165	404	GG	KIT	N
2004707260165	404	GG	LC	Active
2004707260165	404	GG	SalesPrice	1269.00
2004707260165	404	GG	SPG	Dirkund
2004707260165	404	GG	ST	false
2004707260165	404	GG	SupplierItemId	GTG27900-5
2004707264165	404	GG	CategoryDesc	T3
2004707264165	404	GG	DG	false
2004707264165	404	GG	IMG	https://v.imgi.no/8dbae10f-a46d-4b1b-b618-659e6fea4455.jpg
2004707264165	404	GG	IntroDate	2026-01-01
2004707264165	404	GG	KIT	N
2004707264165	404	GG	LC	Active
2004707264165	404	GG	SalesPrice	2039.00
2004707264165	404	GG	SPG	Dirkund
2004707264165	404	GG	ST	false
2004707264165	404	GG	SupplierItemId	GTG27900-10
2004708256135	404	GG	CategoryDesc	T3
2004708256135	404	GG	DG	false
2004708256135	404	GG	IMG	https://v.imgi.no/9d1938c2-e194-4d4d-9d18-280e84ab0463.jpg
2004708256135	404	GG	IntroDate	2026-01-01
2004708256135	404	GG	KIT	N
2004708256135	404	GG	LC	Active
2004708256135	404	GG	SalesPrice	339.00
2004708256135	404	GG	SPG	Dirkund
2004708256135	404	GG	ST	false
2004708256135	404	GG	SupplierItemId	GTG27814
2004708260135	404	GG	CategoryDesc	T3
2004708260135	404	GG	DG	false
2004708260135	404	GG	IMG	https://v.imgi.no/9d1938c2-e194-4d4d-9d18-280e84ab0463.jpg
2004708260135	404	GG	IntroDate	2026-01-01
2004708260135	404	GG	KIT	N
2004708260135	404	GG	LC	Active
2004708260135	404	GG	SalesPrice	1059.00
2004708260135	404	GG	SPG	Dirkund
2004708260135	404	GG	ST	false
2004708260135	404	GG	SupplierItemId	GTG27814-5
2004708264135	404	GG	CategoryDesc	T3
2004708264135	404	GG	DG	false
2004708264135	404	GG	IMG	https://v.imgi.no/9d1938c2-e194-4d4d-9d18-280e84ab0463.jpg
2004708264135	404	GG	IntroDate	2026-01-01
2004708264135	404	GG	KIT	N
2004708264135	404	GG	LC	Active
2004708264135	404	GG	SalesPrice	1709.00
2004708264135	404	GG	SPG	Dirkund
2004708264135	404	GG	ST	false
2004708264135	404	GG	SupplierItemId	GTG27814-10
2004709256145	404	GG	CategoryDesc	T3
2004709256145	404	GG	DG	false
2004709256145	404	GG	IMG	https://v.imgi.no/bd2e02a9-03a4-49b4-b5e0-4de843f44c25.jpg
2004709256145	404	GG	IntroDate	2026-01-01
2004709256145	404	GG	KIT	N
2004709256145	404	GG	LC	Active
2004709256145	404	GG	SalesPrice	439.00
2004709256145	404	GG	SPG	Dirkund
2004709256145	404	GG	ST	false
2004709256145	404	GG	SupplierItemId	GTG27787
2004709260145	404	GG	CategoryDesc	T3
2004709260145	404	GG	DG	false
2004709260145	404	GG	IMG	https://v.imgi.no/bd2e02a9-03a4-49b4-b5e0-4de843f44c25.jpg
2004709260145	404	GG	IntroDate	2026-01-01
2004709260145	404	GG	KIT	N
2004709260145	404	GG	LC	Active
2004709260145	404	GG	SalesPrice	1579.00
2004709260145	404	GG	SPG	Dirkund
2004709260145	404	GG	ST	false
2004709260145	404	GG	SupplierItemId	GTG27787-5
2004709264145	404	GG	CategoryDesc	T3
2004709264145	404	GG	DG	false
2004709264145	404	GG	IMG	https://v.imgi.no/bd2e02a9-03a4-49b4-b5e0-4de843f44c25.jpg
2004709264145	404	GG	IntroDate	2026-01-01
2004709264145	404	GG	KIT	N
2004709264145	404	GG	LC	Active
2004709264145	404	GG	SalesPrice	2679.00
2004709264145	404	GG	SPG	Dirkund
2004709264145	404	GG	ST	false
2004709264145	404	GG	SupplierItemId	GTG27787-10
2004710256145	404	GG	CategoryDesc	T3
2004710256145	404	GG	DG	false
2004710256145	404	GG	IMG	https://v.imgi.no/f4d02abc-0905-47dd-a4d0-a157b7cbe146.jpg
2004710256145	404	GG	IntroDate	2026-01-01
2004710256145	404	GG	KIT	N
2004710256145	404	GG	LC	Active
2004710256145	404	GG	SalesPrice	439.00
2004710256145	404	GG	SPG	Dirkund
2004710256145	404	GG	ST	false
2004710256145	404	GG	SupplierItemId	GTG27780
2004710260145	404	GG	CategoryDesc	T3
2004710260145	404	GG	DG	false
2004710260145	404	GG	IMG	https://v.imgi.no/f4d02abc-0905-47dd-a4d0-a157b7cbe146.jpg
2004710260145	404	GG	IntroDate	2026-01-01
2004710260145	404	GG	KIT	N
2004710260145	404	GG	LC	Active
2004710260145	404	GG	SalesPrice	1579.00
2004710260145	404	GG	SPG	Dirkund
2004710260145	404	GG	ST	false
2004710260145	404	GG	SupplierItemId	GTG27780-5
2004710264145	404	GG	CategoryDesc	T3
2004710264145	404	GG	DG	false
2004710264145	404	GG	IMG	https://v.imgi.no/f4d02abc-0905-47dd-a4d0-a157b7cbe146.jpg
2004710264145	404	GG	IntroDate	2026-01-01
2004710264145	404	GG	KIT	N
2004710264145	404	GG	LC	Active
2004710264145	404	GG	SalesPrice	2899.00
2004710264145	404	GG	SPG	Dirkund
2004710264145	404	GG	ST	false
2004710264145	404	GG	SupplierItemId	GTG27780-10
2004711256165	404	GG	CategoryDesc	T3
2004711256165	404	GG	DG	false
2004711256165	404	GG	IMG	https://v.imgi.no/454479b8-0416-4f8b-bfbd-b0c9307fb57b.jpg
2004711256165	404	GG	IntroDate	2026-01-01
2004711256165	404	GG	KIT	N
2004711256165	404	GG	LC	Active
2004711256165	404	GG	SalesPrice	389.00
2004711256165	404	GG	SPG	Dirkund
2004711256165	404	GG	ST	false
2004711256165	404	GG	SupplierItemId	GTG27784
2004711260165	404	GG	CategoryDesc	T3
2004711260165	404	GG	DG	false
2004711260165	404	GG	IMG	https://v.imgi.no/454479b8-0416-4f8b-bfbd-b0c9307fb57b.jpg
2004711260165	404	GG	IntroDate	2026-01-01
2004711260165	404	GG	KIT	N
2004711260165	404	GG	LC	Active
2004711260165	404	GG	SalesPrice	1309.00
2004711260165	404	GG	SPG	Dirkund
2004711260165	404	GG	ST	false
2004711260165	404	GG	SupplierItemId	GTG27784-5
2004711264165	404	GG	CategoryDesc	T3
2004711264165	404	GG	DG	false
2004711264165	404	GG	IMG	https://v.imgi.no/454479b8-0416-4f8b-bfbd-b0c9307fb57b.jpg
2004711264165	404	GG	IntroDate	2026-01-01
2004711264165	404	GG	KIT	N
2004711264165	404	GG	LC	Active
2004711264165	404	GG	SalesPrice	2109.00
2004711264165	404	GG	SPG	Dirkund
2004711264165	404	GG	ST	false
2004711264165	404	GG	SupplierItemId	GTG27784-10
2004712256140	404	GG	CategoryDesc	T3
2004712256140	404	GG	DG	false
2004712256140	404	GG	IMG	https://v.imgi.no/f5891562-1dbc-4f7f-85d5-607b612917cd.jpg
2004712256140	404	GG	IntroDate	2026-01-01
2004712256140	404	GG	KIT	N
2004712256140	404	GG	LC	Active
2004712256140	404	GG	SalesPrice	339.00
2004712256140	404	GG	SPG	Dirkund
2004712256140	404	GG	ST	false
2004712256140	404	GG	SupplierItemId	GTG28395
2004712260140	404	GG	CategoryDesc	T3
2004712260140	404	GG	DG	false
2004712260140	404	GG	IMG	https://v.imgi.no/f5891562-1dbc-4f7f-85d5-607b612917cd.jpg
2004712260140	404	GG	IntroDate	2026-01-01
2004712260140	404	GG	KIT	N
2004712260140	404	GG	LC	Active
2004712260140	404	GG	SalesPrice	1059.00
2004712260140	404	GG	SPG	Dirkund
2004712260140	404	GG	ST	false
2004712260140	404	GG	SupplierItemId	GTG28395-5
2004712264140	404	GG	CategoryDesc	T3
2004712264140	404	GG	DG	false
2004712264140	404	GG	IMG	https://v.imgi.no/f5891562-1dbc-4f7f-85d5-607b612917cd.jpg
2004712264140	404	GG	IntroDate	2026-01-01
2004712264140	404	GG	KIT	N
2004712264140	404	GG	LC	Active
2004712264140	404	GG	SalesPrice	1709.00
2004712264140	404	GG	SPG	Dirkund
2004712264140	404	GG	ST	false
2004712264140	404	GG	SupplierItemId	GTG28395-10
2004713256140	404	GG	CategoryDesc	T3
2004713256140	404	GG	DG	false
2004713256140	404	GG	IMG	https://v.imgi.no/3f34b663-29a9-45a5-8320-3c7b4797b0f5.jpg
2004713256140	404	GG	IntroDate	2026-01-01
2004713256140	404	GG	KIT	N
2004713256140	404	GG	LC	Active
2004713256140	404	GG	SalesPrice	379.00
2004713256140	404	GG	SPG	Dirkund
2004713256140	404	GG	ST	false
2004713256140	404	GG	SupplierItemId	GTG27837
2004713260140	404	GG	CategoryDesc	T3
2004713260140	404	GG	DG	false
2004713260140	404	GG	IMG	https://v.imgi.no/d48ec735-1fb7-4519-a2a7-1c06f67b110a.jpg
2004713260140	404	GG	IntroDate	2026-01-01
2004713260140	404	GG	KIT	N
2004713260140	404	GG	LC	Active
2004713260140	404	GG	SalesPrice	1329.00
2004713260140	404	GG	SPG	Dirkund
2004713260140	404	GG	ST	false
2004713260140	404	GG	SupplierItemId	GTG27837-5
2004713264140	404	GG	CategoryDesc	T3
2004713264140	404	GG	DG	false
2004713264140	404	GG	IMG	https://v.imgi.no/3f34b663-29a9-45a5-8320-3c7b4797b0f5.jpg
2004713264140	404	GG	IntroDate	2026-01-01
2004713264140	404	GG	KIT	N
2004713264140	404	GG	LC	Active
2004713264140	404	GG	SalesPrice	2199.00
2004713264140	404	GG	SPG	Dirkund
2004713264140	404	GG	ST	false
2004713264140	404	GG	SupplierItemId	GTG27837-10
2004714256165	404	GG	CategoryDesc	T3
2004714256165	404	GG	DG	false
2004714256165	404	GG	IMG	https://v.imgi.no/8731c847-cafd-4ed1-a79c-8d149ad9e9e8.jpg
2004714256165	404	GG	IntroDate	2026-01-01
2004714256165	404	GG	KIT	N
2004714256165	404	GG	LC	Active
2004714256165	404	GG	SalesPrice	339.00
2004714256165	404	GG	SPG	Dirkund
2004714256165	404	GG	ST	false
2004714256165	404	GG	SupplierItemId	GTG28175
2004714260165	404	GG	CategoryDesc	T3
2004714260165	404	GG	DG	false
2004714260165	404	GG	IMG	https://v.imgi.no/8731c847-cafd-4ed1-a79c-8d149ad9e9e8.jpg
2004714260165	404	GG	IntroDate	2026-01-01
2004714260165	404	GG	KIT	N
2004714260165	404	GG	LC	Active
2004714260165	404	GG	SalesPrice	1059.00
2004714260165	404	GG	SPG	Dirkund
2004714260165	404	GG	ST	false
2004714260165	404	GG	SupplierItemId	GTG28175-5
2004714264165	404	GG	CategoryDesc	T3
2004714264165	404	GG	DG	false
2004714264165	404	GG	IMG	https://v.imgi.no/8731c847-cafd-4ed1-a79c-8d149ad9e9e8.jpg
2004714264165	404	GG	IntroDate	2026-01-01
2004714264165	404	GG	KIT	N
2004714264165	404	GG	LC	Active
2004714264165	404	GG	SalesPrice	1709.00
2004714264165	404	GG	SPG	Dirkund
2004714264165	404	GG	ST	false
2004714264165	404	GG	SupplierItemId	GTG28175-10
2004715256145	404	GG	CategoryDesc	T3
2004715256145	404	GG	DG	false
2004715256145	404	GG	IMG	https://v.imgi.no/d110f3c7-a411-46b1-9bee-d3bb9953e51a.jpg
2004715256145	404	GG	IntroDate	2026-01-01
2004715256145	404	GG	KIT	N
2004715256145	404	GG	LC	Active
2004715256145	404	GG	SalesPrice	369.00
2004715256145	404	GG	SPG	Dirkund
2004715256145	404	GG	ST	false
2004715256145	404	GG	SupplierItemId	GTG27835
2004715260145	404	GG	CategoryDesc	T3
2004715260145	404	GG	DG	false
2004715260145	404	GG	IMG	https://v.imgi.no/d110f3c7-a411-46b1-9bee-d3bb9953e51a.jpg
2004715260145	404	GG	IntroDate	2026-01-01
2004715260145	404	GG	KIT	N
2004715260145	404	GG	LC	Active
2004715260145	404	GG	SalesPrice	1289.00
2004715260145	404	GG	SPG	Dirkund
2004715260145	404	GG	ST	false
2004715260145	404	GG	SupplierItemId	GTG27835-5
2004715264145	404	GG	CategoryDesc	T3
2004715264145	404	GG	DG	false
2004715264145	404	GG	IMG	https://v.imgi.no/d110f3c7-a411-46b1-9bee-d3bb9953e51a.jpg
2004715264145	404	GG	IntroDate	2026-01-01
2004715264145	404	GG	KIT	N
2004715264145	404	GG	LC	Active
2004715264145	404	GG	SalesPrice	2039.00
2004715264145	404	GG	SPG	Dirkund
2004715264145	404	GG	ST	false
2004715264145	404	GG	SupplierItemId	GTG27835-10
2004716256140	404	GG	CategoryDesc	T3
2004716256140	404	GG	DG	false
2004716256140	404	GG	IMG	https://v.imgi.no/9064443e-e207-4288-8019-a1e09592c5d5.jpg
2004716256140	404	GG	IntroDate	2026-01-01
2004716256140	404	GG	KIT	N
2004716256140	404	GG	LC	Active
2004716256140	404	GG	SalesPrice	369.00
2004716256140	404	GG	SPG	Dirkund
2004716256140	404	GG	ST	false
2004716256140	404	GG	SupplierItemId	GTG27901
2004716260140	404	GG	CategoryDesc	T3
2004716260140	404	GG	DG	false
2004716260140	404	GG	IMG	https://v.imgi.no/4b3e389b-95fe-4a37-9a18-c08e77a7fd33.jpg
2004716260140	404	GG	IntroDate	2026-01-01
2004716260140	404	GG	KIT	N
2004716260140	404	GG	LC	Active
2004716260140	404	GG	SalesPrice	1269.00
2004716260140	404	GG	SPG	Dirkund
2004716260140	404	GG	ST	false
2004716260140	404	GG	SupplierItemId	GTG27901-5
2004716264140	404	GG	CategoryDesc	T3
2004716264140	404	GG	DG	false
2004716264140	404	GG	IMG	https://v.imgi.no/9064443e-e207-4288-8019-a1e09592c5d5.jpg
2004716264140	404	GG	IntroDate	2026-01-01
2004716264140	404	GG	KIT	N
2004716264140	404	GG	LC	Active
2004716264140	404	GG	SalesPrice	2039.00
2004716264140	404	GG	SPG	Dirkund
2004716264140	404	GG	ST	false
2004716264140	404	GG	SupplierItemId	GTG27901-10
2004717256140	404	GG	CategoryDesc	T3
2004717256140	404	GG	DG	false
2004717256140	404	GG	IMG	https://v.imgi.no/0889c4bb-6e9e-4e90-a807-f5564edc581f.jpg
2004717256140	404	GG	IntroDate	2026-01-01
2004717256140	404	GG	KIT	N
2004717256140	404	GG	LC	Active
